"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"Aengskaersklubb",37,2012,0.0216,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.00735,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.01632,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.01155,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.006,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.00765,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.0153,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.0126,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.024568404386,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.035336004956,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.008316,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.019008,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.009657,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.008988,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.010854,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.008991,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.024624,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.013431,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.006768,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.007992,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.008526,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.008991,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.031154004107,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.063212804896,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2007,0.04641,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2007,0.046002,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2008,0.020178,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2008,0.01722,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2008,0.0228,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2008,0.0162,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2009,0.0983077198514,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2009,0.1040854217579,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2010,0.122011909225,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2010,0.10926091107,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2011,0.1210725005924,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2011,0.1766701970046,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2012,0.054385805922,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2012,0.097522209945,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2013,0.100898206084,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2013,0.069399905307,"total TEQ dioxin-like pcb","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2007,0.020988,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2007,0.047799,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2008,0.02088,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2008,0.03549,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2008,0.042,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2008,0.0360003,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2009,0.175996815132,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2009,0.181475716686,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2011,0.0867917868856,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2011,0.1035408708558,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2012,0.080938208379,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2012,0.07445600792,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2013,0.059405405586,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2013,0.056076904356,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0060525,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0096915,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0058692,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0083952,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0135324,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0067545,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0071982,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0079443,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0079695,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0095448,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0094866,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.0089208,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0052143,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.005643,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0110802,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0131835,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0073185,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0062964,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0079707,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0063504,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0097566,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.0159858,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.014616,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2005,0.009882,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.011907,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.0177441,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.0170352,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.0101475,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.0179646,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.0092865,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.0120546,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.041805,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.012201,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.012042,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2006,0.010686,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.00462,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.01068,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.003285,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.005145,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.005733,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.005754,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.006696,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.005901,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.005976,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.00903,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.005004,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2007,0.008052,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.00405,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0034503,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.007638,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0050274,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0072306,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0048111,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0069,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0076431,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0036093,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0066885,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0065754,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2008,0.0100395,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0084864,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0154623,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0183195,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0090681,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0140013,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.006726,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.008073,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0109896,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0079968,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.013041,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0085626,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.0104625,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.033524403042,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.028809602808,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0056856,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0129765,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0061506,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0130644,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0055578,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0114552,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0086688,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0162378,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.00903,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0135447,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.0144576,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
